winning_team,country
Tuvalu,Fiji
Isle of Man,Guernsey
Frøya,Guernsey
Jersey,Guernsey
Guernsey,Guernsey
Isle of Wight,Guernsey
Gibraltar,Guernsey
Fiji,Fiji
New Caledonia,Fiji
Tonga,Fiji
Vanuatu,Fiji
Isle of Man,Guernsey
Shetland,Guernsey
Gotland,Guernsey
Orkney,Guernsey
Isle of Wight,Guernsey
Greenland,Guernsey
Paraguay,United States
Peru,United States
Lithuania,Estonia
Solomon Islands,Fiji
Tahiti,Fiji
New Caledonia,Fiji
Venezuela,Trinidad and Tobago
Vanuatu,Fiji
Frøya,Guernsey
Greenland,Guernsey
Gotland,Guernsey
Gibraltar,Guernsey
Isle of Man,Guernsey
Guernsey,Guernsey
Latvia,Estonia
Alderney,Guernsey
Gotland,Guernsey
Shetland,Guernsey
Ynys Môn,Guernsey
Jersey,Guernsey
Guernsey,Guernsey
DR Congo,Botswana
Latvia,Estonia
Fiji,Fiji
Kenya,Kenya
Libya,Libya
Togo,Mauritania
Mali,Seychelles
New Caledonia,Fiji
Tonga,Fiji
Solomon Islands,Fiji
Zimbabwe,Zimbabwe
Angola,Angola
South Africa,Burundi
Burkina Faso,Central African Republic
Mozambique,Congo
El Salvador,United States
Morocco,Equatorial Guinea
Guinea,Guinea
Cuba,Jamaica
Lesotho,Lesotho
Rwanda,Rwanda
United States,United States
Fiji,Fiji
Vanuatu,Fiji
Papua New Guinea,Fiji
Tahiti,Fiji
Guatemala,United States
Fiji,Fiji
Jamaica,Jamaica
Vanuatu,Fiji
Fiji,Fiji
Vanuatu,Fiji
Canada,United States
United States,United States
Colombia,United States
Mexico,Mexico
Cuba,United States
United States,United States
Brazil,Mexico
Jamaica,United States
Uruguay,Argentina
Costa Rica,United States
El Salvador,United States
Guatemala,United States
Honduras,Mexico
Brazil,United States
Costa Rica,United States
Zimbabwe,South Africa
United States,United States
Mexico,Mexico
Brazil,United States
Mexico,Mexico
Uruguay,Peru
United States,United States
Zambia,Zambia
Mexico,Mexico
Saint Kitts and Nevis,Saint Kitts and Nevis
Uruguay,Uruguay
Haiti,Saint Kitts and Nevis
Trinidad and Tobago,Saint Kitts and Nevis
Singapore,Singapore
Zambia,Malawi
Réunion,Mayotte
Malta,Luxembourg
DR Congo,Angola
Argentina,Italy
Austria,Austria
Belarus,Belarus
Netherlands,Belgium
Bulgaria,Bulgaria
Slovakia,United States
Finland,Denmark
Poland,Estonia
Iceland,Faroe Islands
Italy,Germany
Uzbekistan,Latvia
North Macedonia,North Macedonia
Peru,United States
Scotland,Norway
Paraguay,Panama
Israel,Russia
Serbia,Serbia and Montenegro
Slovenia,Slovenia
Guinea,Tunisia
Turkey,Turkey
Romania,Ukraine
Venezuela,Venezuela
Guatemala,Peru
Madagascar,Mauritius
Mauritius,Mauritius
Réunion,Mauritius
Bolivia,Bolivia
Haiti,United States
Zimbabwe,Zimbabwe
Seychelles,Mauritius
Réunion,Mauritius
Algeria,France
Lebanon,North Korea
Kuwait,Singapore
Mauritius,Mauritius
Réunion,Mauritius
Croatia,Andorra
Chile,Argentina
Greece,Armenia
Czech Republic,Belarus
Bosnia and Herzegovina,Bosnia and Herzegovina
Bulgaria,Bulgaria
France,France
Georgia,Georgia
Italy,Italy
Poland,Latvia
England,North Macedonia
Netherlands,Netherlands
Peru,Peru
Romania,Romania
Slovenia,Slovenia
Northern Ireland,Ukraine
Seychelles,Mauritius
Mauritius,Mauritius
Angola,Angola
Brazil,Colombia
Costa Rica,United States
Uruguay,Uruguay
Chile,Chile
Argentina,Venezuela
Albania,Albania
Bulgaria,Andorra
Belgium,Belgium
Bolivia,Bolivia
Czech Republic,Czech Republic
Romania,Denmark
Lithuania,Faroe Islands
Germany,Germany
Malta,Turkey
Latvia,Latvia
Bosnia and Herzegovina,Luxembourg
Moldova,Moldova
Morocco,Morocco
Portugal,Norway
Paraguay,Paraguay
Russia,Russia
Italy,Serbia and Montenegro
North Macedonia,Slovakia
France,Slovenia
Tunisia,Tunisia
Finland,Wales
Kenya,Rwanda
Oman,Singapore
Angola,Namibia
Gabon,Algeria
Burkina Faso,Algeria
South Korea,South Korea
Oman,South Korea
Burkina Faso,Algeria
Gabon,Algeria
Indonesia,Malaysia
South Korea,South Korea
Zimbabwe,Malawi
Syria,Saudi Arabia
Vietnam,South Korea
South Korea,South Korea
Oman,South Korea
Syria,Saudi Arabia
Lesotho,Lesotho
Zimbabwe,Zimbabwe
Indonesia,Saudi Arabia
Saudi Arabia,Saudi Arabia
Iraq,Malaysia
South Africa,Lesotho
Malaysia,Malaysia
Saudi Arabia,Saudi Arabia
Japan,Tunisia
Indonesia,Saudi Arabia
Yemen,Saudi Arabia
Bahrain,Malaysia
Mali,Guinea-Bissau
Iraq,Malaysia
Saudi Arabia,Saudi Arabia
Spain,Armenia
Czech Republic,Austria
Belgium,Belgium
Bolivia,United States
Denmark,Bosnia and Herzegovina
Botswana,Botswana
Croatia,Croatia
Slovenia,Cyprus
Equatorial Guinea,Equatorial Guinea
France,France
Germany,Germany
Greece,Greece
Poland,Hungary
Italy,Italy
Netherlands,Netherlands
Norway,Norway
Japan,Romania
Russia,Russia
Libya,São Tomé and Príncipe
Zambia,Seychelles
South Africa,South Africa
Kenya,Tanzania
Morocco,Tunisia
England,Turkey
Uganda,Uganda
North Macedonia,Ukraine
Uzbekistan,United Arab Emirates
Serbia,Wales
Gabon,Burundi
Congo,Congo
Malawi,Ethiopia
Gambia,Gambia
Guinea,Guinea
Iraq,Malaysia
Bahrain,Malaysia
Rwanda,Rwanda
Zimbabwe,Zimbabwe
Indonesia,Saudi Arabia
Saudi Arabia,Saudi Arabia
Yemen,Saudi Arabia
Uruguay,United States
Saudi Arabia,Saudi Arabia
Syria,Syria
Saudi Arabia,Saudi Arabia
Yemen,Saudi Arabia
Syria,Syria
Singapore,Singapore
India,India
Palestine,Singapore
Zimbabwe,India
Iran,North Korea
India,India
Turkmenistan,United Arab Emirates
Zimbabwe,India
United Arab Emirates,Syria
Mozambique,Mozambique
Uganda,Uganda
Equatorial Guinea,Equatorial Guinea
Algeria,Algeria
Mali,Mali
Mauritania,Mauritania
United Arab Emirates,United Arab Emirates
Albania,Albania
Argentina,Argentina
Venezuela,Colombia
Slovenia,Croatia
Czech Republic,Czech Republic
France,Germany
Kenya,Kenya
Latvia,Latvia
Ethiopia,Malawi
Morocco,Morocco
Rwanda,Namibia
Paraguay,Paraguay
Wales,Russia
Uruguay,Uruguay
Seychelles,Zambia
Angola,Angola
Cape Verde,Cape Verde
Sudan,Eritrea
Ghana,Ghana
Finland,United States
Italy,Italy
Jamaica,Jamaica
Botswana,Lesotho
Liberia,Liberia
Libya,Libya
Mauritius,Mauritius
Guinea,Mozambique
Brazil,Peru
Congo,Sierra Leone
Togo,Togo
Paraguay,Chile
Bulgaria,South Korea
United Arab Emirates,United Arab Emirates
Venezuela,Venezuela
Argentina,Colombia
Costa Rica,Costa Rica
Ghana,Ghana
Estonia,Hungary
Iceland,United States
Mali,Morocco
Netherlands,Netherlands
Spain,Norway
Croatia,Slovenia
Trinidad and Tobago,Trinidad and Tobago
Tunisia,Tunisia
Latvia,Turkey
Russia,Wales
Moldova,Luxembourg
United Arab Emirates,United Arab Emirates
Turkmenistan,Syria
Sri Lanka,Laos
Taiwan,Macau
Maldives,Mongolia
Qatar,Singapore
Maldives,Maldives
Sri Lanka,Sri Lanka
Poland,Malta
Zimbabwe,Botswana
Poland,Malta
Azerbaijan,United Arab Emirates
Kuwait,Cyprus
Estonia,Saudi Arabia
Lebanon,Cyprus
Kuwait,Cyprus
Saudi Arabia,Saudi Arabia
Kenya,United Arab Emirates
Barbados,Bermuda
Haiti,United States
Barbados,Bermuda
Martinique,Cuba
Mauritius,Mauritius
Curaçao,Suriname
Barbados,Barbados
Tunisia,Tunisia
Mali,Algeria
Libya,Libya
Curaçao,Netherlands Antilles
Tunisia,Tunisia
Canada,Barbados
Guadeloupe,Guadeloupe
Libya,Libya
Guinea,France
Norway,Hong Kong
Tunisia,Tunisia
Algeria,Tunisia
Guinea,Tunisia
Norway,Hong Kong
Egypt,Tunisia
Mali,Tunisia
Burkina Faso,Tunisia
Morocco,Tunisia
South Africa,Tunisia
Dominica,British Virgin Islands
Curaçao,Netherlands Antilles
Guinea,Tunisia
Norway,Singapore
Tunisia,Tunisia
Algeria,Tunisia
Cameroon,Tunisia
British Virgin Islands,British Virgin Islands
Mali,Tunisia
Senegal,Tunisia
Dominica,British Virgin Islands
Barbados,Grenada
Nicaragua,United States
Morocco,Tunisia
Nigeria,Tunisia
Dominica,British Virgin Islands
Rwanda,Tunisia
Guinea,Tunisia
Kenya,Tunisia
Mali,Tunisia
Zimbabwe,Tunisia
Egypt,Tunisia
South Africa,Tunisia
Nigeria,Tunisia
Mali,Tunisia
Tunisia,Tunisia
Nigeria,Tunisia
Morocco,Tunisia
Saint Vincent and the Grenadines,Saint Lucia
Trinidad and Tobago,Bermuda
Morocco,Tunisia
Nigeria,Tunisia
Trinidad and Tobago,Bermuda
Nigeria,Tunisia
Estonia,Malta
South Korea,South Korea
Moldova,Malta
Tunisia,Tunisia
Guyana,Barbados
Malta,Malta
Albania,Albania
Antigua and Barbuda,Antigua and Barbuda
France,Belgium
Germany,Croatia
Belarus,Cyprus
Estonia,Malta
Greece,Greece
Haiti,United States
Colombia,Honduras
Hungary,Cyprus
India,India
Czech Republic,Italy
Jamaica,Jamaica
South Korea,South Korea
Latvia,Cyprus
Ukraine,Libya
North Macedonia,North Macedonia
Hong Kong,Malaysia
Chile,United States
Morocco,Morocco
Netherlands,Netherlands
Romania,Cyprus
Saudi Arabia,Saudi Arabia
United Arab Emirates,United Arab Emirates
Australia,Venezuela
Vietnam,Vietnam
Saint Kitts and Nevis,United States Virgin Islands
Wales,Wales
Cyprus,Cyprus
Armenia,Cyprus
Hungary,Cyprus
Belarus,Cyprus
Cyprus,Cyprus
Armenia,Cyprus
Haiti,United States
Saint Lucia,British Virgin Islands
Cuba,Cayman Islands
Suriname,Aruba
Grenada,Grenada
Botswana,Lesotho
Bermuda,Bermuda
Haiti,Nicaragua
Trinidad and Tobago,Trinidad and Tobago
Jersey,Alderney
Mexico,Mexico
Venezuela,Venezuela
Barbados,Barbados
Haiti,United States
Grenada,Guyana
Panama,Cuba
Indonesia,Malaysia
Cuba,Cuba
Anguilla,Dominican Republic
Saint Kitts and Nevis,Saint Kitts and Nevis
Dominican Republic,Dominican Republic
Antigua and Barbuda,Saint Kitts and Nevis
Saint Lucia,Saint Vincent and the Grenadines
Dominica,Bahamas
Libya,Italy
Palestine,Syria
Cuba,Cuba
Suriname,Suriname
Dominica,Bahamas
Saint Lucia,Saint Lucia
Argentina,Argentina
Chile,Bolivia
Northern Ireland,Estonia
Albania,Albania
Bermuda,Bermuda
Russia,Bulgaria
Turkey,Croatia
Curaçao,Netherlands Antilles
Germany,Germany
Greece,Greece
China PR,Hong Kong
Oman,India
Honduras,Jamaica
United Arab Emirates,North Korea
Iran,Laos
Bosnia and Herzegovina,Luxembourg
North Macedonia,North Macedonia
Kuwait,Malaysia
South Korea,Maldives
Finland,Malta
Mexico,United States
Moldova,Moldova
Morocco,Morocco
France,Netherlands
Brazil,Paraguay
Colombia,Peru
Norway,Serbia and Montenegro
Japan,Singapore
Austria,Slovakia
Latvia,Slovenia
Saudi Arabia,Sri Lanka
Saint Kitts and Nevis,Saint Kitts and Nevis
Ivory Coast,Tunisia
Venezuela,Uruguay
Lebanon,Vietnam
Bermuda,Bermuda
Solomon Islands,Vanuatu
Solomon Islands,Vanuatu
Panama,Honduras
Mozambique,Mozambique
Mozambique,Mozambique
Hungary,Hungary
Curaçao,Netherlands Antilles
China PR,France
Armenia,Armenia
Austria,Austria
Belarus,Belarus
Turkey,Belgium
Bosnia and Herzegovina,Bosnia and Herzegovina
Bulgaria,Bulgaria
Peru,Chile
Japan,Czech Republic
Denmark,Denmark
Colombia,United States
Albania,Estonia
Angola,Ghana
Ecuador,United States
Brazil,Hungary
Spain,Italy
Ivory Coast,France
Jamaica,Jamaica
Paraguay,South Korea
Iceland,Latvia
Croatia,North Macedonia
Argentina,Morocco
Botswana,Namibia
Netherlands,Netherlands
Norway,Norway
Panama,Panama
Romania,Romania
San Marino,San Marino
Tunisia,Tunisia
Slovakia,Ukraine
United States,United States
Libya,Nigeria
Nicaragua,Nicaragua
Panama,Guatemala
Zimbabwe,Zambia
Nicaragua,Nicaragua
Jersey,Jersey
Guatemala,Guatemala
Saint Vincent and the Grenadines,Grenada
Angola,Angola
Vanuatu,Samoa
Samoa,Samoa
Solomon Islands,Solomon Islands
Tahiti,Solomon Islands
Vanuatu,Samoa
Haiti,United States
Fiji,Samoa
Solomon Islands,Solomon Islands
New Caledonia,Solomon Islands
Fiji,Samoa
Vanuatu,Samoa
Solomon Islands,Solomon Islands
Tonga,Solomon Islands
Zambia,Zimbabwe
Papua New Guinea,Samoa
New Caledonia,Solomon Islands
Fiji,Samoa
Tahiti,Solomon Islands
Jordan,Cyprus
Vanuatu,Samoa
New Caledonia,Solomon Islands
Papua New Guinea,Samoa
Tahiti,Solomon Islands
Grenada,Cuba
Brazil,France
Turkey,Australia
Malawi,Zambia
Angola,DR Congo
Saint Kitts and Nevis,Saint Kitts and Nevis
Benin,Togo
Turkey,Australia
Russia,Austria
Botswana,Mozambique
Scotland,Estonia
Israel,Georgia
Germany,Germany
Wales,Norway
France,France
Morocco,Mali
Uganda,Rwanda
Australia,Australia
Croatia,Croatia
Belgium,Netherlands
Guinea,France
Fiji,Australia
Solomon Islands,Australia
Jordan,Algeria
Northern Ireland,Barbados
Burkina Faso,Burkina Faso
Denmark,Estonia
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines
Italy,Tunisia
Wales,Wales
Australia,Australia
Fiji,Australia
Eswatini,Mozambique
New Zealand,Australia
Bahrain,United Arab Emirates
Bolivia,Bolivia
Peru,Uruguay
Chile,Venezuela
Australia,Australia
Czech Republic,Czech Republic
Grenada,Grenada
Turkey,South Korea
Vanuatu,Australia
Northern Ireland,Saint Kitts and Nevis
Solomon Islands,Australia
United States,United States
India,Indonesia
Australia,Australia
Costa Rica,Costa Rica
Solomon Islands,Australia
New Zealand,Australia
Angola,Algeria
Burkina Faso,Burkina Faso
Croatia,Denmark
South Korea,South Korea
Morocco,Malawi
Republic of Ireland,Netherlands
Nigeria,Nigeria
South Africa,South Africa
Tunisia,Tunisia
Zambia,Zambia
Paraguay,Argentina
Solomon Islands,Australia
Brazil,Chile
Colombia,Colombia
Czech Republic,Czech Republic
New Zealand,Australia
France,France
Hungary,Germany
Azerbaijan,Latvia
Liberia,Liberia
Venezuela,Peru
Tahiti,Australia
Northern Ireland,Trinidad and Tobago
Uganda,Uganda
Indonesia,Indonesia
South Korea,South Korea
Saudi Arabia,Saudi Arabia
United Arab Emirates,United Arab Emirates
Syria,Syria
North Macedonia,Estonia
Costa Rica,Cuba
Honduras,Netherlands Antilles
Jamaica,United States
Guatemala,Suriname
Saint Kitts and Nevis,Barbados
Burkina Faso,Burkina Faso
Canada,Canada
Senegal,Cape Verde
Trinidad and Tobago,Dominican Republic
Mozambique,Mozambique
Panama,Panama
United States,United States
Saint Vincent and the Grenadines,Nicaragua
Togo,Ghana
Canada,Canada
Cameroon,Libya
Botswana,Botswana
Cape Verde,Cape Verde
Mexico,United States
Honduras,Honduras
Zambia,Mali
Rwanda,Rwanda
Saint Kitts and Nevis,Saint Kitts and Nevis
Angola,Angola
El Salvador,Bermuda
Congo,Congo
DR Congo,DR Congo
Cuba,Costa Rica
Ghana,Ghana
United States,Grenada
Guatemala,Guatemala
Guinea,Guinea
Jamaica,Jamaica
Panama,Saint Lucia
Togo,Togo
Trinidad and Tobago,Trinidad and Tobago
Algeria,Zimbabwe
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines
Colombia,United States
Mexico,Mexico
Argentina,United States
Morocco,Botswana
DR Congo,Cape Verde
Guinea,Malawi
Nigeria,Nigeria
Zimbabwe,Rwanda
South Africa,South Africa
Ghana,Uganda
Togo,Liberia
Congo,Congo
Eswatini,Malawi
Bolivia,Peru
Colombia,Peru
Argentina,Peru
Uruguay,Peru
Brazil,Peru
Paraguay,Peru
Eswatini,Malawi
Colombia,Peru
Peru,Peru
Mexico,Peru
South Korea,South Korea
Uruguay,Peru
Brazil,Peru
Chile,Peru
Poland,United States
Malaysia,Malaysia
Colombia,Peru
Bolivia,Peru
Argentina,Peru
Mexico,Peru
Paraguay,Peru
Costa Rica,Peru
Trinidad and Tobago,South Korea
Colombia,Peru
Argentina,Peru
Botswana,Angola
Guatemala,United States
Brazil,Peru
Uruguay,Peru
Argentina,Peru
Brazil,Peru
Guatemala,Panama
Uruguay,Peru
Brazil,Peru
Panama,Honduras
Zambia,Zambia
Guatemala,United States
Kenya,Uganda
Guatemala,Guatemala
Rwanda,Uganda
Burkina Faso,Algeria
Germany,Austria
Guatemala,Canada
Mali,France
Honduras,Costa Rica
Croatia,Croatia
Cyprus,Cyprus
Greece,Czech Republic
Faroe Islands,Faroe Islands
Bosnia and Herzegovina,France
Brazil,Haiti
United States,Jamaica
Kenya,Kenya
Wales,Latvia
Moldova,Moldova
Belgium,Norway
Romania,Romania
Russia,Russia
Ivory Coast,France
Slovakia,Slovakia
Serbia,Slovenia
South Africa,Tunisia
Belarus,Turkey
Zimbabwe,Zimbabwe
North Macedonia,North Macedonia
Trinidad and Tobago,Saint Vincent and the Grenadines
Vietnam,Vietnam
India,Vietnam
Zimbabwe,Zimbabwe
Vietnam,Vietnam
Zambia,Zambia
Oman,Maldives
Kuwait,Saudi Arabia
Libya,Libya
Oman,Maldives
Netherlands,Netherlands
Albania,Albania
England,Austria
Lithuania,Belgium
Burkina Faso,Burkina Faso
Honduras,Canada
Croatia,Croatia
Ukraine,Denmark
Estonia,Estonia
Israel,France
Italy,Italy
Panama,Jamaica
Kenya,Kenya
Portugal,Latvia
Sweden,Malta
Tunisia,Morocco
Argentina,Peru
Romania,Romania
Slovakia,Russia
Serbia,San Marino
Singapore,Singapore
Slovenia,Slovenia
Trinidad and Tobago,Saint Kitts and Nevis
Georgia,Turkey
United States,United States
Zambia,Zambia
Gabon,Algeria
Angola,Angola
Colombia,Chile
DR Congo,DR Congo
Ghana,Ghana
Guatemala,Guatemala
Guinea,Guinea
Senegal,Mali
Paraguay,Paraguay
Togo,Togo
Uruguay,Uruguay
Nigeria,Zimbabwe
Romania,Andorra
Finland,Armenia
Austria,Austria
Spain,Bosnia and Herzegovina
Costa Rica,Costa Rica
France,Faroe Islands
Georgia,Georgia
Brazil,Germany
Turkey,Greece
Guatemala,Honduras
Kuwait,Hong Kong
Hungary,Hungary
Japan,India
North Korea,North Korea
Qatar,Laos
Lithuania,Lithuania
Latvia,Luxembourg
China PR,Malaysia
Lebanon,Maldives
Italy,Moldova
Netherlands,Netherlands
Belarus,Norway
United States,Panama
Oman,Singapore
Slovakia,Slovakia
Indonesia,Sri Lanka
Mexico,Trinidad and Tobago
South Korea,Vietnam
Northern Ireland,Wales
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines
Angola,Mozambique
British Virgin Islands,British Virgin Islands
Botswana,Botswana
Guatemala,United States
Syria,Saudi Arabia
Mexico,Mexico
Libya,Libya
United Arab Emirates,Singapore
Denmark,Albania
Argentina,Argentina
Poland,Austria
Belarus,Belarus
Bolivia,Bolivia
Serbia,Bosnia and Herzegovina
Botswana,Botswana
Cape Verde,Cape Verde
Paraguay,Colombia
Costa Rica,Costa Rica
Bulgaria,Croatia
Faroe Islands,Cyprus
Czech Republic,Czech Republic
Republic of Ireland,France
Canada,Honduras
Russia,Luxembourg
Netherlands,North Macedonia
Tunisia,Malawi
Iceland,Malta
Jamaica,Panama
Algeria,Rwanda
Slovakia,Slovakia
Slovenia,Slovenia
Australia,Solomon Islands
Turkmenistan,Sri Lanka
Turkey,Turkey
Greece,Ukraine
Brazil,Venezuela
Angola,Angola
Zambia,Congo
DR Congo,Ghana
Morocco,Guinea
Senegal,Liberia
Togo,Togo
Trinidad and Tobago,Trinidad and Tobago
South Africa,Uganda
Mexico,Saint Vincent and the Grenadines
Australia,Australia
Uruguay,Bolivia
Saudi Arabia,Indonesia
Andorra,Andorra
Czech Republic,Armenia
Bulgaria,Bulgaria
Costa Rica,Canada
Argentina,Chile
France,Cyprus
Turkey,Denmark
Guatemala,Guatemala
Hong Kong,Hong Kong
Italy,Italy
El Salvador,Jamaica
North Korea,North Korea
Jordan,Laos
Estonia,Latvia
Spain,Lithuania
Liechtenstein,Luxembourg
Maldives,Maldives
Mexico,Mexico
Scotland,Moldova
Netherlands,Netherlands
Norway,Norway
Peru,Paraguay
Serbia,Serbia and Montenegro
Singapore,Singapore
Saint Vincent and the Grenadines,Saint Kitts and Nevis
Bahrain,Syria
Ukraine,Ukraine
United States,United States
Poland,Wales
Venezuela,Venezuela
Kernow,Jersey
Saint Lucia,Saint Lucia
French Guiana,Suriname
Jordan,Libya
Libya,Libya
Ecuador,Libya
Zambia,Zimbabwe
Mexico,United States
Saint Kitts and Nevis,Saint Kitts and Nevis
Zambia,United Arab Emirates
Antigua and Barbuda,Saint Kitts and Nevis
Saint Lucia,Saint Kitts and Nevis
Saint Kitts and Nevis,Saint Kitts and Nevis
Saint Lucia,Saint Kitts and Nevis
French Guiana,Martinique
Martinique,Martinique
Mexico,United States
United Arab Emirates,United Arab Emirates
Guadeloupe,Martinique
French Guiana,Martinique
Guatemala,United States
Mexico,United States
French Guiana,Martinique
Guadeloupe,Martinique
Senegal,France
Argentina,Argentina
Romania,Armenia
Serbia,Belgium
Colombia,Colombia
Israel,Cyprus
Poland,France
Denmark,Georgia
Germany,Germany
Greece,Greece
Canada,Guatemala
Costa Rica,Honduras
Indonesia,Indonesia
Italy,Italy
Kenya,Kenya
South Korea,South Korea
Portugal,Luxembourg
Czech Republic,North Macedonia
Hungary,Malta
Mexico,Mexico
Morocco,Morocco
Panama,Panama
Peru,Peru
Russia,Russia
Lithuania,San Marino
Saudi Arabia,Saudi Arabia
Slovenia,Slovakia
South Africa,South Africa
Kyrgyzstan,Syria
Ukraine,Turkey
United Arab Emirates,United Arab Emirates
Uruguay,Uruguay
Jamaica,United States
Trinidad and Tobago,Trinidad and Tobago
Angola,Zambia
Belarus,United Arab Emirates
Bermuda,Saint Vincent and the Grenadines
Suriname,Trinidad and Tobago
Haiti,Jamaica
Jamaica,Jamaica
Trinidad and Tobago,Trinidad and Tobago
Cayman Islands,Saint Vincent and the Grenadines
Jamaica,Jamaica
Suriname,Trinidad and Tobago
Haiti,Jamaica
Trinidad and Tobago,Trinidad and Tobago
Kuwait,United Arab Emirates
British Virgin Islands,Saint Vincent and the Grenadines
Grenada,Trinidad and Tobago
Jamaica,Jamaica
Singapore,Singapore
Trinidad and Tobago,Trinidad and Tobago
Saint Martin,Jamaica
Hong Kong,Singapore
Myanmar,Singapore
Iraq,United Arab Emirates
Kuwait,United Arab Emirates
Indonesia,Vietnam
Singapore,Vietnam
Malaysia,Malaysia
Myanmar,Malaysia
Singapore,Vietnam
Vietnam,Vietnam
Malaysia,Malaysia
Myanmar,Malaysia
Ethiopia,Ethiopia
Laos,Vietnam
Rwanda,Ethiopia
Indonesia,Vietnam
Trinidad and Tobago,British Virgin Islands
Cuba,Cuba
Thailand,Malaysia
Haiti,United States
Sudan,Ethiopia
Myanmar,Malaysia
Jamaica,Saint Lucia
Uganda,Ethiopia
Burundi,Ethiopia
Indonesia,Vietnam
Singapore,Vietnam
Zanzibar,Ethiopia
Malaysia,Malaysia
Philippines,Malaysia
Kenya,Ethiopia
Sudan,Ethiopia
Singapore,Vietnam
Rwanda,Ethiopia
Botswana,Lesotho
Haiti,Saint Kitts and Nevis
Burundi,Ethiopia
Vietnam,Vietnam
Myanmar,Malaysia
Thailand,Malaysia
Burundi,Ethiopia
Ethiopia,Ethiopia
Uganda,Ethiopia
Sri Lanka,Maldives
Sudan,Ethiopia
Ethiopia,Ethiopia
Jamaica,Jamaica
South Korea,South Korea
Rwanda,Ethiopia
Trinidad and Tobago,Trinidad and Tobago
Cuba,Martinique
Guatemala,Venezuela
Kenya,Ethiopia
Burundi,Ethiopia
Ethiopia,Ethiopia
Sudan,Ethiopia
Malaysia,Indonesia
Singapore,Malaysia
Singapore,Singapore
Indonesia,Malaysia
Singapore,Indonesia
Jamaica,Jamaica
Cuba,Haiti
Antigua and Barbuda,Antigua and Barbuda
Haiti,Costa Rica
Colombia,United States
Jamaica,French Guiana
Malaysia,Singapore
Haiti,Cuba
Singapore,Singapore
Colombia,United States
South Korea,United States
Trinidad and Tobago,Trinidad and Tobago
South Korea,United States
Barbados,Barbados
Paraguay,United States
Trinidad and Tobago,Trinidad and Tobago
Saudi Arabia,Saudi Arabia
Sweden,United States
Saudi Arabia,Saudi Arabia
Trinidad and Tobago,Trinidad and Tobago
Saudi Arabia,Turkey
Trinidad and Tobago,Trinidad and Tobago
Egypt,South Korea
Barbados,Barbados
Haiti,Trinidad and Tobago
Austria,Cyprus
DR Congo,France
Finland,Cyprus
Ukraine,Albania
Algeria,Algeria
